Date,Time,Quantity of Steps,Weekday,Moment of the day
7/4/2023,7:23:10 PM,54,Tuesday,Evening
7/4/2023,7:23:10 PM,45,Tuesday,Evening
7/4/2023,7:23:10 PM,54,Tuesday,Evening
7/4/2023,7:23:10 PM,60,Tuesday,Evening
7/4/2023,7:23:10 PM,66,Tuesday,Evening
7/5/2023,7:24:34 AM,66,Wednesday,Morning
7/5/2023,7:50:31 AM,69,Wednesday,Morning
7/5/2023,7:50:31 AM,69,Wednesday,Morning
7/5/2023,8:01:03 AM,53,Wednesday,Morning
7/5/2023,9:27:45 AM,57,Wednesday,Morning
7/5/2023,9:41:52 AM,71,Wednesday,Morning
7/5/2023,9:41:52 AM,70,Wednesday,Morning
7/5/2023,9:41:52 AM,68,Wednesday,Morning
7/5/2023,9:41:52 AM,63,Wednesday,Morning
7/5/2023,9:41:52 AM,55,Wednesday,Morning
7/5/2023,9:41:52 AM,58,Wednesday,Morning
7/5/2023,10:02:24 AM,60,Wednesday,Morning
7/5/2023,10:58:55 AM,51,Wednesday,Morning
7/5/2023,10:58:55 AM,54,Wednesday,Morning
7/5/2023,11:10:08 AM,58,Wednesday,Morning
7/5/2023,11:10:08 AM,58,Wednesday,Morning
7/5/2023,11:10:08 AM,61,Wednesday,Morning
7/5/2023,11:31:26 AM,60,Wednesday,Morning
7/5/2023,12:59:41 PM,61,Wednesday,Afternoon
7/5/2023,12:59:41 PM,71,Wednesday,Afternoon
7/5/2023,1:06:14 PM,70,Wednesday,Afternoon
7/5/2023,1:06:14 PM,66,Wednesday,Afternoon
7/5/2023,2:12:58 PM,49,Wednesday,Afternoon
7/5/2023,2:27:04 PM,66,Wednesday,Afternoon
7/5/2023,2:27:04 PM,59,Wednesday,Afternoon
7/5/2023,2:27:04 PM,64,Wednesday,Afternoon
7/5/2023,2:58:32 PM,63,Wednesday,Afternoon
7/5/2023,3:31:51 PM,52,Wednesday,Afternoon
7/5/2023,3:31:51 PM,53,Wednesday,Afternoon
7/5/2023,4:35:43 PM,60,Wednesday,Afternoon
7/5/2023,4:35:43 PM,51,Wednesday,Afternoon
7/5/2023,4:35:43 PM,59,Wednesday,Afternoon
7/5/2023,4:57:59 PM,55,Wednesday,Afternoon
7/5/2023,4:57:59 PM,53,Wednesday,Afternoon
7/5/2023,5:27:02 PM,56,Wednesday,Afternoon
7/5/2023,5:27:02 PM,56,Wednesday,Afternoon
7/5/2023,5:27:02 PM,62,Wednesday,Afternoon
7/5/2023,5:27:02 PM,59,Wednesday,Afternoon
7/5/2023,5:51:16 PM,64,Wednesday,Afternoon
7/5/2023,5:51:16 PM,56,Wednesday,Afternoon
7/5/2023,5:51:16 PM,58,Wednesday,Afternoon
7/5/2023,5:51:16 PM,69,Wednesday,Afternoon
7/5/2023,5:51:16 PM,71,Wednesday,Afternoon
7/5/2023,6:42:23 PM,60,Wednesday,Evening
7/5/2023,6:42:23 PM,60,Wednesday,Evening
7/5/2023,6:42:23 PM,62,Wednesday,Evening
7/5/2023,6:42:23 PM,56,Wednesday,Evening
7/5/2023,9:08:23 PM,37,Wednesday,Night
7/5/2023,10:13:36 PM,59,Wednesday,Night
7/5/2023,10:13:36 PM,51,Wednesday,Night
7/5/2023,10:13:36 PM,54,Wednesday,Night
7/6/2023,7:50:58 AM,73,Thursday,Morning
7/6/2023,8:38:53 AM,84,Thursday,Morning
7/6/2023,9:16:39 AM,51,Thursday,Morning
7/6/2023,9:36:37 AM,67,Thursday,Morning
7/6/2023,10:04:02 AM,70,Thursday,Morning
7/6/2023,10:04:02 AM,51,Thursday,Morning
7/6/2023,12:17:18 PM,64,Thursday,Afternoon
7/6/2023,12:17:18 PM,54,Thursday,Afternoon
7/6/2023,12:17:18 PM,49,Thursday,Afternoon
7/6/2023,2:20:34 PM,54,Thursday,Afternoon
7/6/2023,2:20:34 PM,53,Thursday,Afternoon
7/6/2023,2:20:34 PM,54,Thursday,Afternoon
7/6/2023,2:20:34 PM,51,Thursday,Afternoon
7/6/2023,2:20:34 PM,55,Thursday,Afternoon
7/6/2023,2:20:34 PM,51,Thursday,Afternoon
7/6/2023,3:07:37 PM,46,Thursday,Afternoon
7/6/2023,3:07:37 PM,52,Thursday,Afternoon
7/6/2023,3:07:37 PM,55,Thursday,Afternoon
7/6/2023,3:07:37 PM,51,Thursday,Afternoon
7/6/2023,4:55:22 PM,48,Thursday,Afternoon
7/6/2023,5:26:29 PM,54,Thursday,Afternoon
7/6/2023,5:26:29 PM,53,Thursday,Afternoon
7/6/2023,5:26:29 PM,55,Thursday,Afternoon
7/6/2023,5:26:29 PM,46,Thursday,Afternoon
7/6/2023,5:26:29 PM,62,Thursday,Afternoon
7/6/2023,5:26:29 PM,71,Thursday,Afternoon
7/6/2023,5:36:51 PM,72,Thursday,Afternoon
7/6/2023,5:36:51 PM,63,Thursday,Afternoon
7/6/2023,5:36:51 PM,71,Thursday,Afternoon
7/6/2023,5:36:51 PM,46,Thursday,Afternoon
7/6/2023,6:15:59 PM,70,Thursday,Evening
7/6/2023,6:15:59 PM,58,Thursday,Evening
7/6/2023,6:15:59 PM,64,Thursday,Evening
7/6/2023,6:15:59 PM,59,Thursday,Evening
7/6/2023,6:15:59 PM,61,Thursday,Evening
7/6/2023,8:39:07 PM,75,Thursday,Evening
7/6/2023,8:39:07 PM,72,Thursday,Evening
7/6/2023,8:39:07 PM,63,Thursday,Evening
7/6/2023,8:39:07 PM,70,Thursday,Evening
7/6/2023,8:39:07 PM,54,Thursday,Evening
7/6/2023,8:39:07 PM,56,Thursday,Evening
7/6/2023,8:39:07 PM,56,Thursday,Evening
7/6/2023,8:39:07 PM,60,Thursday,Evening
7/6/2023,8:39:07 PM,56,Thursday,Evening
7/6/2023,8:39:07 PM,72,Thursday,Evening
7/6/2023,8:51:06 PM,70,Thursday,Evening
7/7/2023,7:52:32 AM,65,Friday,Morning
7/7/2023,7:52:32 AM,65,Friday,Morning
7/7/2023,8:37:33 AM,59,Friday,Morning
7/7/2023,8:37:33 AM,62,Friday,Morning
7/7/2023,9:09:23 AM,77,Friday,Morning
7/7/2023,9:47:35 AM,76,Friday,Morning
7/7/2023,10:11:51 AM,51,Friday,Morning
7/7/2023,10:11:51 AM,63,Friday,Morning
7/7/2023,12:19:36 PM,55,Friday,Afternoon
7/7/2023,12:34:33 PM,62,Friday,Afternoon
7/7/2023,12:34:33 PM,52,Friday,Afternoon
7/7/2023,1:20:52 PM,57,Friday,Afternoon
7/7/2023,1:20:52 PM,55,Friday,Afternoon
7/7/2023,1:32:07 PM,71,Friday,Afternoon
7/7/2023,1:32:07 PM,69,Friday,Afternoon
7/7/2023,1:32:07 PM,51,Friday,Afternoon
7/7/2023,4:30:36 PM,69,Friday,Afternoon
7/7/2023,4:30:36 PM,67,Friday,Afternoon
7/7/2023,4:30:36 PM,82,Friday,Afternoon
7/7/2023,4:30:36 PM,60,Friday,Afternoon
7/8/2023,2:00:29 AM,53,Saturday,Morning
7/8/2023,9:30:52 AM,56,Saturday,Morning
7/8/2023,11:07:41 AM,71,Saturday,Morning
7/8/2023,11:25:03 AM,57,Saturday,Morning
7/8/2023,11:25:03 AM,65,Saturday,Morning
7/8/2023,11:33:56 AM,67,Saturday,Morning
7/8/2023,11:33:56 AM,65,Saturday,Morning
7/8/2023,11:55:23 AM,64,Saturday,Morning
7/8/2023,11:55:23 AM,65,Saturday,Morning
7/8/2023,11:55:23 AM,62,Saturday,Morning
7/8/2023,12:10:11 PM,67,Saturday,Afternoon
7/8/2023,12:10:11 PM,59,Saturday,Afternoon
7/8/2023,1:39:54 PM,66,Saturday,Afternoon
7/8/2023,1:56:10 PM,55,Saturday,Afternoon
7/8/2023,2:08:42 PM,69,Saturday,Afternoon
7/8/2023,2:08:42 PM,68,Saturday,Afternoon
7/8/2023,2:08:42 PM,67,Saturday,Afternoon
7/8/2023,2:08:42 PM,65,Saturday,Afternoon
7/8/2023,2:35:05 PM,64,Saturday,Afternoon
7/8/2023,2:39:49 PM,59,Saturday,Afternoon
7/8/2023,2:39:49 PM,60,Saturday,Afternoon
7/8/2023,2:39:49 PM,62,Saturday,Afternoon
7/8/2023,2:39:49 PM,62,Saturday,Afternoon
7/8/2023,2:39:49 PM,62,Saturday,Afternoon
7/8/2023,2:39:49 PM,56,Saturday,Afternoon
7/8/2023,3:07:23 PM,51,Saturday,Afternoon
7/8/2023,5:42:44 PM,69,Saturday,Afternoon
7/8/2023,5:42:44 PM,68,Saturday,Afternoon
7/8/2023,5:42:44 PM,71,Saturday,Afternoon
7/8/2023,7:24:09 PM,59,Saturday,Evening
7/8/2023,7:24:09 PM,68,Saturday,Evening
7/8/2023,7:24:09 PM,66,Saturday,Evening
7/8/2023,7:24:09 PM,66,Saturday,Evening
7/8/2023,7:24:09 PM,56,Saturday,Evening
7/8/2023,7:24:09 PM,63,Saturday,Evening
7/8/2023,7:24:09 PM,67,Saturday,Evening
7/8/2023,8:16:42 PM,59,Saturday,Evening
7/8/2023,8:16:42 PM,68,Saturday,Evening
7/8/2023,8:16:42 PM,65,Saturday,Evening
7/8/2023,8:16:42 PM,59,Saturday,Evening
7/8/2023,8:16:42 PM,62,Saturday,Evening
7/8/2023,10:31:24 PM,59,Saturday,Night
7/8/2023,10:31:24 PM,67,Saturday,Night
7/9/2023,4:19:11 AM,39,Sunday,Morning
7/9/2023,4:19:11 AM,66,Sunday,Morning
7/9/2023,1:40:40 PM,68,Sunday,Afternoon
7/9/2023,1:40:40 PM,65,Sunday,Afternoon
7/9/2023,1:40:40 PM,62,Sunday,Afternoon
7/9/2023,1:40:40 PM,68,Sunday,Afternoon
7/9/2023,2:05:33 PM,71,Sunday,Afternoon
7/9/2023,2:05:33 PM,64,Sunday,Afternoon
7/9/2023,3:45:16 PM,47,Sunday,Afternoon
7/9/2023,5:42:09 PM,51,Sunday,Afternoon
7/9/2023,10:58:49 PM,67,Sunday,Night
7/9/2023,10:58:49 PM,69,Sunday,Night
7/10/2023,6:54:36 AM,72,Monday,Morning
7/10/2023,6:54:36 AM,70,Monday,Morning
7/10/2023,7:11:02 AM,60,Monday,Morning
7/10/2023,7:11:02 AM,66,Monday,Morning
7/10/2023,8:39:42 AM,60,Monday,Morning
7/10/2023,8:39:42 AM,71,Monday,Morning
7/10/2023,8:39:42 AM,72,Monday,Morning
7/10/2023,8:39:42 AM,74,Monday,Morning
7/10/2023,9:25:45 AM,66,Monday,Morning
7/10/2023,1:14:57 PM,57,Monday,Afternoon
7/10/2023,3:12:04 PM,54,Monday,Afternoon
7/10/2023,3:12:04 PM,61,Monday,Afternoon
7/10/2023,3:12:04 PM,46,Monday,Afternoon
7/10/2023,3:12:04 PM,54,Monday,Afternoon
7/10/2023,3:12:04 PM,55,Monday,Afternoon
7/10/2023,3:12:04 PM,59,Monday,Afternoon
7/10/2023,3:12:04 PM,44,Monday,Afternoon
7/10/2023,4:00:49 PM,48,Monday,Afternoon
7/10/2023,4:00:49 PM,46,Monday,Afternoon
7/10/2023,4:00:49 PM,42,Monday,Afternoon
7/10/2023,4:49:50 PM,56,Monday,Afternoon
7/10/2023,4:49:50 PM,51,Monday,Afternoon
7/10/2023,4:49:50 PM,47,Monday,Afternoon
7/10/2023,5:36:56 PM,56,Monday,Afternoon
7/10/2023,5:36:56 PM,55,Monday,Afternoon
7/10/2023,5:50:48 PM,63,Monday,Afternoon
7/10/2023,5:50:48 PM,68,Monday,Afternoon
7/10/2023,5:50:48 PM,63,Monday,Afternoon
7/10/2023,6:47:43 PM,67,Monday,Evening
7/10/2023,6:47:43 PM,65,Monday,Evening
7/10/2023,6:47:43 PM,67,Monday,Evening
7/10/2023,6:47:43 PM,68,Monday,Evening
7/10/2023,8:46:50 PM,70,Monday,Evening
7/10/2023,8:46:50 PM,78,Monday,Evening
7/10/2023,9:18:42 PM,62,Monday,Night
7/10/2023,9:18:42 PM,65,Monday,Night
7/10/2023,9:18:42 PM,63,Monday,Night
7/10/2023,9:18:42 PM,57,Monday,Night
7/10/2023,9:18:42 PM,62,Monday,Night
7/10/2023,9:18:42 PM,62,Monday,Night
7/10/2023,9:18:42 PM,68,Monday,Night
7/10/2023,9:18:42 PM,56,Monday,Night
7/10/2023,9:18:42 PM,65,Monday,Night
7/10/2023,9:18:42 PM,67,Monday,Night
7/10/2023,9:18:42 PM,58,Monday,Night
7/10/2023,9:18:42 PM,64,Monday,Night
7/11/2023,9:06:28 AM,71,Tuesday,Morning
7/11/2023,9:06:28 AM,61,Tuesday,Morning
7/11/2023,9:06:28 AM,61,Tuesday,Morning
7/11/2023,9:06:28 AM,67,Tuesday,Morning
7/11/2023,9:06:28 AM,56,Tuesday,Morning
7/11/2023,10:38:50 AM,68,Tuesday,Morning
7/11/2023,10:38:50 AM,76,Tuesday,Morning
7/11/2023,10:38:50 AM,63,Tuesday,Morning
7/11/2023,12:18:27 PM,62,Tuesday,Afternoon
7/11/2023,12:18:27 PM,64,Tuesday,Afternoon
7/11/2023,2:26:39 PM,41,Tuesday,Afternoon
7/11/2023,3:37:33 PM,62,Tuesday,Afternoon
7/11/2023,4:03:48 PM,62,Tuesday,Afternoon
7/11/2023,4:03:48 PM,57,Tuesday,Afternoon
7/11/2023,4:03:48 PM,47,Tuesday,Afternoon
7/11/2023,4:03:48 PM,55,Tuesday,Afternoon
7/11/2023,5:30:49 PM,45,Tuesday,Afternoon
7/11/2023,5:30:49 PM,51,Tuesday,Afternoon
7/11/2023,5:30:49 PM,53,Tuesday,Afternoon
7/11/2023,5:50:24 PM,57,Tuesday,Afternoon
7/11/2023,5:50:24 PM,73,Tuesday,Afternoon
7/11/2023,5:50:24 PM,55,Tuesday,Afternoon
7/11/2023,5:50:24 PM,56,Tuesday,Afternoon
7/11/2023,5:50:24 PM,70,Tuesday,Afternoon
7/11/2023,5:50:24 PM,72,Tuesday,Afternoon
7/11/2023,5:50:24 PM,68,Tuesday,Afternoon
7/11/2023,6:12:18 PM,72,Tuesday,Evening
7/11/2023,6:27:35 PM,66,Tuesday,Evening
7/11/2023,6:27:35 PM,70,Tuesday,Evening
7/11/2023,6:27:35 PM,73,Tuesday,Evening
7/12/2023,7:20:40 AM,60,Wednesday,Morning
7/12/2023,7:20:40 AM,55,Wednesday,Morning
7/12/2023,8:26:41 AM,66,Wednesday,Morning
7/12/2023,8:40:15 AM,72,Wednesday,Morning
7/12/2023,8:51:12 AM,74,Wednesday,Morning
7/12/2023,8:51:12 AM,73,Wednesday,Morning
7/12/2023,9:15:29 AM,73,Wednesday,Morning
7/12/2023,9:15:29 AM,75,Wednesday,Morning
7/12/2023,9:49:04 AM,67,Wednesday,Morning
7/12/2023,12:08:16 PM,57,Wednesday,Afternoon
7/12/2023,12:08:16 PM,64,Wednesday,Afternoon
7/12/2023,12:08:16 PM,61,Wednesday,Afternoon
7/12/2023,12:08:16 PM,63,Wednesday,Afternoon
7/12/2023,12:08:16 PM,69,Wednesday,Afternoon
7/12/2023,1:01:58 PM,58,Wednesday,Afternoon
7/12/2023,1:01:58 PM,58,Wednesday,Afternoon
7/12/2023,1:01:58 PM,64,Wednesday,Afternoon
7/12/2023,1:37:47 PM,54,Wednesday,Afternoon
7/12/2023,1:37:47 PM,53,Wednesday,Afternoon
7/12/2023,1:37:47 PM,34,Wednesday,Afternoon
7/12/2023,2:56:28 PM,49,Wednesday,Afternoon
7/12/2023,2:56:28 PM,49,Wednesday,Afternoon
7/12/2023,2:56:28 PM,53,Wednesday,Afternoon
7/12/2023,2:56:28 PM,44,Wednesday,Afternoon
7/12/2023,2:56:28 PM,50,Wednesday,Afternoon
7/12/2023,2:56:28 PM,57,Wednesday,Afternoon
7/12/2023,2:56:28 PM,54,Wednesday,Afternoon
7/12/2023,3:29:27 PM,54,Wednesday,Afternoon
7/12/2023,3:29:27 PM,53,Wednesday,Afternoon
7/12/2023,6:40:23 PM,57,Wednesday,Evening
7/12/2023,6:40:23 PM,66,Wednesday,Evening
7/12/2023,6:40:23 PM,74,Wednesday,Evening
7/12/2023,6:40:23 PM,73,Wednesday,Evening
7/12/2023,6:40:23 PM,75,Wednesday,Evening
7/12/2023,6:40:23 PM,69,Wednesday,Evening
7/12/2023,6:40:23 PM,71,Wednesday,Evening
7/12/2023,6:40:23 PM,71,Wednesday,Evening
7/12/2023,10:07:24 PM,46,Wednesday,Night
7/12/2023,10:07:24 PM,46,Wednesday,Night
7/12/2023,10:07:24 PM,46,Wednesday,Night
7/12/2023,10:07:24 PM,47,Wednesday,Night
7/13/2023,7:32:54 AM,66,Thursday,Morning
7/13/2023,8:28:07 AM,70,Thursday,Morning
7/13/2023,8:28:07 AM,62,Thursday,Morning
7/13/2023,8:52:45 AM,66,Thursday,Morning
7/13/2023,9:14:04 AM,73,Thursday,Morning
7/13/2023,9:14:04 AM,73,Thursday,Morning
7/13/2023,10:50:27 AM,54,Thursday,Morning
7/13/2023,10:50:27 AM,44,Thursday,Morning
7/13/2023,12:41:34 PM,64,Thursday,Afternoon
7/13/2023,1:02:34 PM,63,Thursday,Afternoon
7/13/2023,1:51:29 PM,72,Thursday,Afternoon
7/13/2023,1:51:29 PM,64,Thursday,Afternoon
7/13/2023,6:13:06 PM,71,Thursday,Evening
7/13/2023,6:13:06 PM,74,Thursday,Evening
7/13/2023,6:13:06 PM,68,Thursday,Evening
7/13/2023,6:30:33 PM,64,Thursday,Evening
7/13/2023,6:39:07 PM,49,Thursday,Evening
7/13/2023,6:39:07 PM,44,Thursday,Evening
7/13/2023,6:39:07 PM,66,Thursday,Evening
7/13/2023,7:37:51 PM,68,Thursday,Evening
7/13/2023,9:00:17 PM,50,Thursday,Night
7/13/2023,9:00:17 PM,61,Thursday,Night
7/13/2023,9:09:45 PM,75,Thursday,Night
7/13/2023,9:09:45 PM,75,Thursday,Night
7/13/2023,9:32:43 PM,75,Thursday,Night
7/13/2023,9:32:43 PM,54,Thursday,Night
7/14/2023,1:01:25 AM,66,Friday,Morning
7/14/2023,1:01:25 AM,72,Friday,Morning
7/14/2023,1:01:25 AM,64,Friday,Morning
7/14/2023,7:13:58 AM,73,Friday,Morning
7/14/2023,8:19:21 AM,69,Friday,Morning
7/14/2023,8:19:21 AM,58,Friday,Morning
7/14/2023,8:19:21 AM,68,Friday,Morning
7/14/2023,9:11:52 AM,65,Friday,Morning
7/14/2023,9:11:52 AM,64,Friday,Morning
7/14/2023,9:40:13 AM,78,Friday,Morning
7/14/2023,5:02:04 PM,42,Friday,Afternoon
7/14/2023,6:05:12 PM,68,Friday,Evening
7/14/2023,6:05:12 PM,65,Friday,Evening
7/14/2023,6:32:34 PM,56,Friday,Evening
7/14/2023,9:38:05 PM,57,Friday,Night
7/14/2023,10:03:59 PM,66,Friday,Night
7/14/2023,10:03:59 PM,64,Friday,Night
7/15/2023,12:27:13 AM,56,Saturday,Morning
7/15/2023,12:27:13 AM,61,Saturday,Morning
7/15/2023,11:04:08 AM,70,Saturday,Morning
7/15/2023,11:04:08 AM,66,Saturday,Morning
7/15/2023,11:22:31 AM,54,Saturday,Morning
7/15/2023,11:22:31 AM,57,Saturday,Morning
7/15/2023,11:22:31 AM,59,Saturday,Morning
7/15/2023,11:22:31 AM,69,Saturday,Morning
7/15/2023,11:35:06 AM,65,Saturday,Morning
7/15/2023,12:05:41 PM,58,Saturday,Afternoon
7/15/2023,12:17:19 PM,65,Saturday,Afternoon
7/15/2023,12:17:19 PM,72,Saturday,Afternoon
7/15/2023,1:10:57 PM,52,Saturday,Afternoon
7/15/2023,1:10:57 PM,64,Saturday,Afternoon
7/15/2023,1:10:57 PM,65,Saturday,Afternoon
7/15/2023,1:32:16 PM,71,Saturday,Afternoon
7/15/2023,1:32:16 PM,64,Saturday,Afternoon
7/15/2023,1:32:16 PM,66,Saturday,Afternoon
7/15/2023,1:32:16 PM,56,Saturday,Afternoon
7/15/2023,1:32:16 PM,61,Saturday,Afternoon
7/15/2023,1:32:16 PM,69,Saturday,Afternoon
7/15/2023,2:07:40 PM,58,Saturday,Afternoon
7/15/2023,2:07:40 PM,54,Saturday,Afternoon
7/15/2023,2:07:40 PM,59,Saturday,Afternoon
7/15/2023,2:07:40 PM,56,Saturday,Afternoon
7/15/2023,2:07:40 PM,61,Saturday,Afternoon
7/15/2023,2:56:41 PM,58,Saturday,Afternoon
7/15/2023,2:56:41 PM,60,Saturday,Afternoon
7/15/2023,2:56:41 PM,45,Saturday,Afternoon
7/15/2023,4:12:42 PM,58,Saturday,Afternoon
7/15/2023,4:12:42 PM,51,Saturday,Afternoon
7/15/2023,4:12:42 PM,46,Saturday,Afternoon
7/15/2023,4:12:42 PM,45,Saturday,Afternoon
7/15/2023,6:28:53 PM,51,Saturday,Evening
7/15/2023,7:04:26 PM,49,Saturday,Evening
7/15/2023,7:04:26 PM,58,Saturday,Evening
7/15/2023,7:25:34 PM,46,Saturday,Evening
7/15/2023,7:25:34 PM,66,Saturday,Evening
7/15/2023,7:25:34 PM,56,Saturday,Evening
7/15/2023,7:25:34 PM,50,Saturday,Evening
7/15/2023,7:25:34 PM,55,Saturday,Evening
7/15/2023,7:55:23 PM,56,Saturday,Evening
7/15/2023,7:55:23 PM,49,Saturday,Evening
7/15/2023,7:55:23 PM,49,Saturday,Evening
7/15/2023,7:55:23 PM,61,Saturday,Evening
7/15/2023,7:55:23 PM,56,Saturday,Evening
7/15/2023,8:03:57 PM,63,Saturday,Evening
7/15/2023,8:03:57 PM,59,Saturday,Evening
7/15/2023,8:46:17 PM,55,Saturday,Evening
7/15/2023,8:46:17 PM,57,Saturday,Evening
7/15/2023,8:46:17 PM,60,Saturday,Evening
7/15/2023,8:46:17 PM,53,Saturday,Evening
7/15/2023,8:46:17 PM,59,Saturday,Evening
7/15/2023,8:46:17 PM,55,Saturday,Evening
7/15/2023,8:46:17 PM,57,Saturday,Evening
7/15/2023,8:46:17 PM,59,Saturday,Evening
7/15/2023,8:46:17 PM,57,Saturday,Evening
7/15/2023,8:46:17 PM,31,Saturday,Evening
7/15/2023,8:46:17 PM,68,Saturday,Evening
7/15/2023,10:21:32 PM,53,Saturday,Night
7/15/2023,10:21:32 PM,64,Saturday,Night
7/15/2023,10:33:00 PM,29,Saturday,Night
7/15/2023,10:52:04 PM,67,Saturday,Night
7/15/2023,10:52:04 PM,63,Saturday,Night
7/15/2023,10:52:04 PM,66,Saturday,Night
7/16/2023,12:39:14 AM,71,Sunday,Morning
7/16/2023,12:39:14 AM,70,Sunday,Morning
7/16/2023,12:39:14 AM,67,Sunday,Morning
7/16/2023,12:39:14 AM,54,Sunday,Morning
7/16/2023,1:17:32 AM,44,Sunday,Morning
7/16/2023,2:41:56 AM,38,Sunday,Morning
7/16/2023,2:41:56 AM,45,Sunday,Morning
7/16/2023,12:30:45 PM,62,Sunday,Afternoon
7/16/2023,12:30:45 PM,54,Sunday,Afternoon
7/16/2023,1:59:42 PM,61,Sunday,Afternoon
7/16/2023,1:59:42 PM,58,Sunday,Afternoon
7/16/2023,1:59:42 PM,61,Sunday,Afternoon
7/16/2023,3:02:36 PM,63,Sunday,Afternoon
7/16/2023,3:02:36 PM,68,Sunday,Afternoon
7/16/2023,4:37:31 PM,55,Sunday,Afternoon
7/16/2023,4:37:31 PM,61,Sunday,Afternoon
7/16/2023,5:25:27 PM,61,Sunday,Afternoon
7/16/2023,5:25:27 PM,58,Sunday,Afternoon
7/16/2023,5:25:27 PM,64,Sunday,Afternoon
7/16/2023,5:51:36 PM,75,Sunday,Afternoon
7/16/2023,5:51:36 PM,52,Sunday,Afternoon
7/16/2023,7:17:49 PM,56,Sunday,Evening
7/16/2023,7:17:49 PM,66,Sunday,Evening
7/16/2023,8:17:03 PM,50,Sunday,Evening
7/16/2023,9:07:27 PM,53,Sunday,Night
7/16/2023,9:07:27 PM,55,Sunday,Night
7/16/2023,9:07:27 PM,61,Sunday,Night
7/16/2023,10:52:32 PM,57,Sunday,Night
7/16/2023,10:52:32 PM,61,Sunday,Night
7/16/2023,10:52:32 PM,54,Sunday,Night
7/16/2023,10:52:32 PM,61,Sunday,Night
7/17/2023,6:58:32 AM,73,Monday,Morning
7/17/2023,6:58:32 AM,62,Monday,Morning
7/17/2023,7:14:18 AM,68,Monday,Morning
7/17/2023,7:14:18 AM,54,Monday,Morning
7/17/2023,7:14:18 AM,51,Monday,Morning
7/17/2023,8:35:02 AM,43,Monday,Morning
7/17/2023,9:00:28 AM,65,Monday,Morning
7/17/2023,9:00:28 AM,74,Monday,Morning
7/17/2023,9:21:33 AM,72,Monday,Morning
7/17/2023,9:21:33 AM,63,Monday,Morning
7/17/2023,9:21:33 AM,43,Monday,Morning
7/17/2023,9:21:33 AM,61,Monday,Morning
7/17/2023,10:48:27 AM,66,Monday,Morning
7/17/2023,10:48:27 AM,62,Monday,Morning
7/17/2023,10:48:27 AM,67,Monday,Morning
7/17/2023,11:17:23 AM,58,Monday,Morning
7/17/2023,1:23:49 PM,57,Monday,Afternoon
7/17/2023,1:23:49 PM,58,Monday,Afternoon
7/17/2023,1:23:49 PM,58,Monday,Afternoon
7/17/2023,1:23:49 PM,58,Monday,Afternoon
7/17/2023,1:23:49 PM,58,Monday,Afternoon
7/17/2023,3:02:01 PM,59,Monday,Afternoon
7/17/2023,3:02:01 PM,58,Monday,Afternoon
7/17/2023,3:02:01 PM,57,Monday,Afternoon
7/17/2023,3:26:05 PM,57,Monday,Afternoon
7/17/2023,3:26:05 PM,62,Monday,Afternoon
7/17/2023,6:29:28 PM,57,Monday,Evening
7/17/2023,6:29:28 PM,73,Monday,Evening
7/17/2023,6:49:09 PM,66,Monday,Evening
7/17/2023,6:49:09 PM,50,Monday,Evening
7/17/2023,7:06:49 PM,64,Monday,Evening
7/17/2023,7:06:49 PM,78,Monday,Evening
7/17/2023,7:06:49 PM,74,Monday,Evening
7/17/2023,7:06:49 PM,72,Monday,Evening
7/17/2023,7:06:49 PM,70,Monday,Evening
7/17/2023,7:06:49 PM,89,Monday,Evening
7/17/2023,7:06:49 PM,91,Monday,Evening
7/17/2023,7:06:49 PM,85,Monday,Evening
7/17/2023,7:06:49 PM,88,Monday,Evening
7/17/2023,7:06:49 PM,87,Monday,Evening
7/17/2023,7:15:48 PM,92,Monday,Evening
7/18/2023,8:10:51 AM,73,Tuesday,Morning
7/18/2023,8:40:36 AM,67,Tuesday,Morning
7/18/2023,8:40:36 AM,74,Tuesday,Morning
7/18/2023,10:49:37 AM,65,Tuesday,Morning
7/18/2023,12:15:53 PM,80,Tuesday,Afternoon
7/18/2023,1:49:23 PM,55,Tuesday,Afternoon
7/18/2023,1:49:23 PM,55,Tuesday,Afternoon
7/18/2023,1:49:23 PM,59,Tuesday,Afternoon
7/18/2023,1:49:23 PM,61,Tuesday,Afternoon
7/18/2023,1:49:23 PM,64,Tuesday,Afternoon
7/18/2023,4:05:52 PM,63,Tuesday,Afternoon
7/18/2023,4:05:52 PM,65,Tuesday,Afternoon
7/18/2023,4:05:52 PM,70,Tuesday,Afternoon
7/18/2023,6:57:31 PM,71,Tuesday,Evening
7/18/2023,6:57:31 PM,72,Tuesday,Evening
7/18/2023,7:55:24 PM,69,Tuesday,Evening
7/18/2023,8:22:03 PM,66,Tuesday,Evening
7/18/2023,8:22:03 PM,52,Tuesday,Evening
7/19/2023,7:45:34 AM,65,Wednesday,Morning
7/19/2023,7:45:34 AM,54,Wednesday,Morning
7/19/2023,8:58:52 AM,71,Wednesday,Morning
7/19/2023,9:09:11 AM,43,Wednesday,Morning
7/19/2023,9:09:11 AM,70,Wednesday,Morning
7/19/2023,10:16:09 AM,67,Wednesday,Morning
7/19/2023,5:35:05 PM,69,Wednesday,Afternoon
7/19/2023,6:10:44 PM,77,Wednesday,Evening
7/19/2023,6:10:44 PM,71,Wednesday,Evening
7/19/2023,6:22:09 PM,67,Wednesday,Evening
